id,maxtemp,dewpoint,humidity,cloud,sunshine,windspeed,maxt-dew,temp_gap,cloud_humidity,cloud_humidity/Press,wind_power,wi,sun_humidity,rainfall
1789,17.2,12.9,92.0,88.0,0.0,31.7,4.299999999999999,2.5999999999999996,8096.0,7.934143473147786,112.60550608207397,63.2,0.0,1
1790,16.5,13.9,76.0,86.0,0.1,21.8,2.5999999999999996,3.8000000000000007,6536.0,6.396555098845176,46.69047011971501,56.17,0.0013157894736842105,1
1791,17.1,9.3,59.0,84.0,0.0,22.3,7.800000000000001,4.400000000000002,4956.0,4.8559670781893,47.22287581247038,48.8,0.0,1
1792,20.3,13.5,75.0,77.0,1.0,26.0,6.800000000000001,2.6000000000000014,5775.0,5.630850234009361,101.9803902718557,52.8,0.013333333333333334,1
1793,17.1,13.4,75.0,59.0,8.7,29.7,3.700000000000001,2.700000000000001,4425.0,4.317915690866511,326.9862382425291,45.09,0.11599999999999999,0
1794,16.2,12.0,95.0,95.0,0.0,15.7,4.199999999999999,1.5999999999999996,9025.0,8.849774465581486,198.1161275615895,66.5,0.0,1
1795,17.3,13.6,92.0,86.0,0.0,28.4,3.700000000000001,2.0,7912.0,7.754581985690484,106.58330075579383,62.60000000000001,0.0,1
1796,18.8,12.1,75.0,81.0,1.6,13.8,6.700000000000001,4.100000000000001,6075.0,5.950631795474582,111.44505372604026,53.82,0.021333333333333336,1
1797,17.4,11.2,75.0,43.0,6.5,21.5,6.199999999999999,2.4999999999999982,3225.0,3.1491065325651793,139.10427743243557,40.949999999999996,0.08666666666666667,0
1798,20.6,11.5,65.0,49.0,9.1,27.4,9.100000000000001,5.800000000000001,3185.0,3.1149144254278727,52.3450093132096,37.970000000000006,0.13999999999999999,0
1799,17.4,11.6,77.0,88.0,0.1,25.1,5.799999999999999,5.799999999999999,6776.0,6.619773348964439,250.49950099750697,57.17,0.0012987012987012987,1
1800,17.5,10.0,73.0,88.0,0.0,29.0,7.5,3.5,6424.0,6.272824919441462,107.70329614269008,55.6,0.0,0
1801,15.5,1.7,95.0,94.0,0.0,33.2,13.8,3.9000000000000004,8930.0,8.73520493005967,115.23888232710347,66.2,0.0,1
1802,21.4,18.1,70.0,67.0,2.9,12.3,3.299999999999997,3.8999999999999986,4690.0,4.605263157894737,70.14271166700073,47.23,0.041428571428571426,1
1803,21.4,17.4,70.0,59.0,5.7,10.3,4.0,2.799999999999997,4130.0,4.037540326522632,64.18722614352485,43.99,0.08142857142857143,0
1804,18.0,11.6,75.0,88.0,0.0,20.0,6.4,4.4,6600.0,6.455399061032864,134.1640786499874,56.4,0.0,1
1805,23.5,18.0,75.0,79.0,4.5,25.5,5.5,3.3999999999999986,5925.0,5.827104642014162,403.98019753448307,52.35,0.06,1
1806,21.3,15.5,86.0,83.0,0.6,20.5,5.800000000000001,3.0,7138.0,7.00559426832859,90.55385138137417,59.12,0.0069767441860465115,1
1807,15.5,11.6,93.0,88.0,0.0,24.2,3.9000000000000004,3.9000000000000004,8184.0,8.01331636150005,98.38699100999074,63.6,0.0,1
1808,16.2,14.7,93.0,88.0,0.1,33.4,1.5,1.5999999999999996,8184.0,8.018812463256907,346.7563986431973,63.57,0.001075268817204301,1
1809,18.8,12.0,73.0,90.0,0.0,30.3,6.800000000000001,4.9,6570.0,6.437389770723104,220.18174311236618,56.2,0.0,1
1810,20.6,15.0,58.0,57.0,9.0,19.2,5.600000000000001,4.200000000000003,3306.0,3.230408442446746,262.9068276024797,37.599999999999994,0.15517241379310345,0
1811,22.3,19.6,90.0,88.0,0.0,28.3,2.6999999999999993,1.9000000000000021,7920.0,7.789142407553108,265.98872156540773,62.4,0.0,1
1812,18.6,14.9,79.0,91.0,0.0,26.1,3.700000000000001,2.8000000000000007,7189.0,7.06188605108055,357.6171136844544,58.900000000000006,0.0,1
1813,22.9,17.6,85.0,89.0,0.6,22.2,5.299999999999997,3.799999999999997,7565.0,7.440739647880397,188.46750383023593,60.52,0.007058823529411764,1
1814,21.3,16.4,76.0,44.0,3.0,24.9,4.900000000000002,1.6999999999999993,3344.0,3.270735524256651,249.49949899749296,42.7,0.039473684210526314,0
1815,20.3,14.5,77.0,86.0,0.0,34.3,5.800000000000001,2.5,6622.0,6.466796875,351.3972111443117,56.6,0.0,1
1816,19.6,13.3,77.0,91.0,0.0,28.6,6.300000000000001,3.200000000000003,7007.0,6.866914935319483,106.95793565696749,58.1,0.0,1
1817,20.6,12.1,79.0,80.0,2.3,33.0,8.500000000000002,6.000000000000002,6320.0,6.21008155645082,344.6737587922817,54.910000000000004,0.02911392405063291,1
1818,17.5,15.9,85.0,91.0,1.5,19.0,1.5999999999999996,1.6999999999999993,7735.0,7.601965601965602,217.9449471770337,60.849999999999994,0.01764705882352941,1
1819,16.7,13.6,97.0,93.0,0.0,25.1,3.0999999999999996,1.8999999999999986,9021.0,8.872823841841251,250.49950099750697,66.7,0.0,1
1820,17.5,15.5,95.0,88.0,0.0,37.7,2.0,1.9000000000000004,8360.0,8.234830575256106,368.40195439221003,64.4,0.0,1
1821,20.9,16.0,87.0,90.0,0.6,23.3,4.899999999999999,4.299999999999997,7830.0,7.740978744438952,96.54014708917737,61.620000000000005,0.006896551724137931,1
1822,20.5,17.9,93.0,93.0,0.0,31.9,2.6000000000000014,2.1000000000000014,8649.0,8.541378629271183,169.44025495731526,65.1,0.0,1
1823,19.7,16.4,82.0,81.0,2.4,30.0,3.3000000000000007,3.3000000000000007,6642.0,6.548358473824313,109.54451150103323,56.38000000000001,0.029268292682926828,1
1824,17.4,15.4,96.0,91.0,1.6,43.8,1.9999999999999982,2.099999999999998,8736.0,8.6213362281654,397.08941058658314,65.22,0.016666666666666666,1
1825,16.2,15.9,86.0,88.0,0.0,43.1,0.29999999999999893,2.299999999999999,7568.0,7.467929741464378,131.3011804973588,60.8,0.0,1
1826,23.1,18.5,92.0,88.0,0.6,41.4,4.600000000000001,5.5,8096.0,7.98185941043084,450.39982238007156,63.02,0.006521739130434782,1
1827,16.4,14.0,96.0,100.0,0.0,55.5,2.3999999999999986,1.9999999999999982,9600.0,9.459060005911912,372.4916106437835,68.4,0.0,1
1828,17.3,16.6,73.0,83.0,0.0,19.3,0.6999999999999993,0.6000000000000014,6059.0,5.869417804901676,131.7952958189328,54.1,0.0,1
1829,17.3,9.6,77.0,89.0,0.0,42.0,7.700000000000001,5.600000000000001,6853.0,6.666990952427279,129.6148139681572,57.5,0.0,1
1830,17.0,9.8,96.0,94.0,0.0,21.9,7.199999999999999,4.6,9024.0,8.796178964811384,140.39230748157107,66.60000000000001,0.0,1
1831,12.2,2.7,46.0,29.0,9.0,26.0,9.5,4.499999999999999,1334.0,1.3068181818181819,101.9803902718557,24.400000000000002,0.1956521739130435,0
1832,17.2,15.7,98.0,93.0,0.0,59.5,1.5,1.1999999999999993,9114.0,8.954607977991747,308.54497241083027,67.1,0.0,1
1833,11.6,8.4,59.0,86.0,0.0,28.6,3.1999999999999993,0.6999999999999993,5074.0,4.9604066868706616,160.43690348545124,49.400000000000006,0.0,1
1834,17.2,9.9,76.0,89.0,0.5,48.0,7.299999999999999,4.5,6764.0,6.58232775398988,138.56406460551017,56.95,0.006578947368421052,1
1835,16.3,13.3,90.0,100.0,0.0,30.0,3.0,1.700000000000001,9000.0,8.878366380585971,383.40579025361626,66.0,0.0,1
1836,14.3,3.4,72.0,95.0,0.0,22.0,10.9,2.700000000000001,6840.0,6.656934306569343,93.8083151964686,57.3,0.0,1
1837,18.6,16.0,77.0,88.0,0.1,32.5,2.6000000000000014,3.200000000000001,6776.0,6.698961937716263,171.02631376487068,57.17,0.0012987012987012987,1
1838,17.4,8.1,77.0,93.0,0.0,26.8,9.299999999999999,6.499999999999998,7161.0,6.991115884018354,103.53743284435828,58.7,0.0,1
1839,18.2,12.5,72.0,51.0,10.0,11.3,5.699999999999999,3.6999999999999993,3672.0,3.588390501319261,100.84641788382966,41.1,0.1388888888888889,0
1840,10.4,2.4,46.0,19.0,10.0,34.3,8.0,3.4000000000000004,874.0,0.8447709259617244,117.13240371477058,21.1,0.21739130434782608,0
1841,15.1,6.0,59.0,86.0,10.2,19.3,9.1,3.5,5074.0,4.951693178491266,87.8635305459552,46.34,0.17288135593220338,1
1842,14.3,10.7,73.0,88.0,0.1,32.9,3.6000000000000014,1.8000000000000007,6424.0,6.271600117153178,344.1511295927997,55.57,0.0013698630136986301,1
1843,19.1,13.0,70.0,46.0,10.1,11.3,6.100000000000001,4.500000000000002,3220.0,3.1433033971105035,201.69283576765932,38.769999999999996,0.14428571428571427,0
1844,20.2,11.4,78.0,2.0,10.2,9.6,8.799999999999999,5.799999999999999,156.0,0.15237351045126002,123.93546707863734,28.740000000000006,0.13076923076923075,0
1845,15.3,3.9,76.0,93.0,0.0,40.0,11.4,3.9000000000000004,7068.0,6.925338036449148,126.49110640673518,58.3,0.0,1
1846,20.1,13.3,74.0,72.0,7.6,9.2,6.800000000000001,4.900000000000002,5328.0,5.196021064950263,60.6630035524124,48.92,0.1027027027027027,0
1847,18.5,16.1,98.0,100.0,0.0,20.0,2.3999999999999986,2.3999999999999986,9800.0,9.658978907944016,223.60679774997897,69.2,0.0,1
1848,22.8,19.0,86.0,88.0,0.0,22.5,3.8000000000000007,3.1999999999999993,7568.0,7.474567901234568,948.6832980505138,60.8,0.0,1
1849,20.5,16.4,90.0,97.0,0.0,26.8,4.100000000000001,2.8999999999999986,8730.0,8.559662712030592,207.07486568871656,65.1,0.0,1
1850,19.4,15.3,96.0,96.0,0.0,14.3,4.099999999999998,2.1999999999999993,9216.0,9.091447173720034,37.815340802378074,67.2,0.0,1
1851,18.9,16.8,90.0,89.0,1.2,44.7,2.099999999999998,2.0,8010.0,7.904085257548846,468.0064102125098,62.34,0.013333333333333332,1
1852,24.3,19.3,91.0,78.0,1.5,14.5,5.0,4.400000000000002,7098.0,7.004835685384388,152.31546211727817,59.349999999999994,0.016483516483516484,1
1853,24.9,19.2,89.0,88.0,0.6,32.4,5.699999999999999,4.399999999999999,7832.0,7.726151721416592,398.44698518121584,61.82,0.006741573033707865,1
1854,25.5,12.3,70.0,38.0,9.6,11.3,13.2,6.399999999999999,2660.0,2.604523646333105,67.23094525588644,36.519999999999996,0.13714285714285715,0
1855,24.8,17.8,79.0,80.0,3.6,33.5,7.0,4.0,6320.0,6.226600985221675,405.1542915976579,54.52,0.04556962025316456,1
1856,24.9,19.9,81.0,88.0,2.2,25.9,5.0,4.599999999999998,7128.0,7.036525172754195,101.78408519999577,58.14,0.027160493827160497,0
1857,24.6,20.6,90.0,81.0,2.1,23.3,4.0,5.5,7290.0,7.1957358602309744,193.08029417835473,59.669999999999995,0.023333333333333334,1
1858,24.3,16.9,79.0,85.0,2.4,25.0,7.400000000000002,3.6000000000000014,6715.0,6.617719523011727,100.0,56.38,0.030379746835443037,1
1859,23.8,15.0,71.0,53.0,10.0,43.1,8.8,4.600000000000001,3763.0,3.6762407190308712,459.5541317407559,41.3,0.14084507042253522,1
1860,19.7,16.8,95.0,95.0,0.0,22.3,2.8999999999999986,2.8000000000000007,9025.0,8.89600788565796,141.66862743741115,66.5,0.0,1
1861,17.1,15.5,95.0,93.0,0.0,14.5,1.6000000000000014,1.5000000000000018,8835.0,8.68134027709541,152.31546211727817,65.9,0.0,1
1862,25.1,16.4,71.0,88.0,0.6,40.0,8.700000000000003,5.900000000000002,6248.0,6.1218890848520475,126.49110640673518,54.62,0.008450704225352112,1
1863,18.5,14.8,95.0,95.0,0.0,40.4,3.6999999999999993,2.9000000000000004,9025.0,8.876758139077406,381.36596596969684,66.5,0.0,1
1864,20.4,15.0,74.0,90.0,0.0,33.5,5.399999999999999,3.1999999999999993,6660.0,6.556408741878323,405.1542915976579,56.6,0.0,1
1865,25.3,19.8,83.0,81.0,1.8,9.2,5.5,5.0,6723.0,6.602828520919269,212.3205124334434,56.96,0.021686746987951807,0
1866,24.8,17.3,82.0,49.0,6.5,20.5,7.5,4.5,4018.0,3.950835791543756,271.66155414412253,45.55,0.07926829268292683,1
1867,18.1,12.6,79.0,72.0,6.5,19.0,5.500000000000002,1.5,5688.0,5.539000876424189,174.35595774162695,51.25,0.08227848101265822,0
1868,15.2,12.5,90.0,80.0,0.0,39.5,2.6999999999999993,0.5999999999999996,7200.0,7.055365017148457,314.2451272494134,60.0,0.0,1
1869,16.7,14.6,82.0,94.0,0.0,41.4,2.0999999999999996,2.0,7708.0,7.579154375614553,450.39982238007156,61.0,0.0,1
1870,20.3,15.5,91.0,87.0,0.7,14.0,4.800000000000001,3.1999999999999993,7917.0,7.8,149.66629547095766,62.29,0.007692307692307692,1
1871,15.8,11.0,79.0,93.0,0.0,39.5,4.800000000000001,1.1000000000000014,7347.0,7.252714708785785,439.9431781491787,59.5,0.0,1
1872,20.3,16.4,94.0,91.0,0.3,10.2,3.900000000000002,4.600000000000001,8554.0,8.43090873250542,63.874877690685246,64.81,0.0031914893617021275,1
1873,22.3,19.2,91.0,80.0,0.0,12.4,3.1000000000000014,3.5,7280.0,7.1816119167406525,140.85453489327207,60.4,0.0,1
1874,15.8,11.1,75.0,88.0,0.0,21.9,4.700000000000001,4.0,6600.0,6.468051744413955,93.59487165438071,56.4,0.0,1
1875,21.0,18.7,95.0,100.0,0.0,28.6,2.3000000000000007,3.8999999999999986,9500.0,9.374383264258931,267.39483914241873,68.0,0.0,1
1876,22.6,16.0,96.0,99.0,0.0,22.5,6.600000000000001,4.900000000000002,9504.0,9.334119033588685,284.60498941515414,68.10000000000001,0.0,1
1877,15.5,11.1,96.0,100.0,0.0,34.2,4.4,4.1,9600.0,9.432108469247396,116.96153213770756,68.4,0.0,1
1878,17.3,9.6,93.0,95.0,0.0,18.8,7.700000000000001,3.9000000000000004,8835.0,8.654128709961798,86.7179335547152,65.7,0.0,1
1879,23.0,15.0,77.0,53.0,10.2,39.5,8.0,4.800000000000001,4081.0,4.010022599980347,439.9431781491787,43.64,0.13246753246753246,0
1880,19.1,16.6,97.0,95.0,0.0,23.2,2.5,2.3000000000000007,9215.0,9.07345411579362,192.66551326067673,67.30000000000001,0.0,1
1881,16.3,13.3,92.0,95.0,0.0,34.8,3.0,2.1000000000000014,8740.0,8.577878103837472,412.9406737050735,65.30000000000001,0.0,1
1882,24.8,19.1,87.0,88.0,0.6,16.4,5.699999999999999,5.199999999999999,7656.0,7.563722584469472,202.48456731316585,61.02,0.006896551724137931,1
1883,25.2,19.9,79.0,88.0,2.0,26.8,5.300000000000001,5.0,6952.0,6.869565217391305,414.1497313774331,57.4,0.02531645569620253,1
1884,25.3,18.2,83.0,85.0,3.2,13.8,7.100000000000001,5.400000000000002,7055.0,6.927533385703064,148.59340496805368,57.74,0.03855421686746988,1
1885,20.4,16.1,90.0,90.0,2.1,39.7,4.299999999999997,3.5,8100.0,8.002371072910492,378.04761604856077,62.37,0.023333333333333334,1
1886,20.8,15.8,78.0,88.0,0.0,39.3,5.0,3.900000000000002,6864.0,6.763227904227017,125.37942414925982,57.6,0.0,1
1887,17.4,15.7,98.0,99.0,0.0,36.0,1.6999999999999993,1.9999999999999982,9702.0,9.553914327917282,360.0,68.9,0.0,1
1888,17.2,15.3,95.0,100.0,0.2,41.3,1.8999999999999986,1.8999999999999986,9500.0,9.328358208955224,192.79522815671555,67.94,0.002105263157894737,1
1889,16.2,9.5,72.0,44.0,10.7,35.3,6.699999999999999,1.6999999999999993,3168.0,3.1046648373186985,118.82760622010358,38.79,0.1486111111111111,0
1890,19.2,11.8,62.0,46.0,10.9,20.5,7.399999999999999,2.8000000000000007,2852.0,2.800471327572663,181.10770276274835,35.33,0.17580645161290323,0
1891,23.1,16.8,64.0,29.0,6.7,29.2,6.300000000000001,5.700000000000003,1856.0,1.8188945511564092,108.07404868885037,32.29,0.1046875,0
1892,23.1,20.5,68.0,19.0,10.2,24.8,2.6000000000000014,5.900000000000002,1292.0,1.2706530291109364,199.19839356781972,29.840000000000007,0.15,0
1893,17.3,11.8,78.0,40.0,9.1,38.3,5.5,5.0,3120.0,3.0507480199471986,123.77398757412641,40.470000000000006,0.11666666666666667,0
1894,17.1,13.7,79.0,89.0,0.0,28.8,3.400000000000002,1.8000000000000007,7031.0,6.916871618298082,107.33126291998991,58.3,0.0,1
1895,21.6,18.9,92.0,87.0,2.5,22.8,2.700000000000003,2.6000000000000014,8004.0,7.901283316880553,143.24803663575986,62.150000000000006,0.02717391304347826,1
1896,16.7,11.0,92.0,93.0,0.0,20.4,5.699999999999999,2.6999999999999993,8556.0,8.405540819333924,180.66543665017943,64.7,0.0,0
1897,25.4,20.6,92.0,88.0,0.4,17.2,4.799999999999997,4.399999999999999,8096.0,7.966935642590041,165.89153082662176,63.080000000000005,0.004347826086956522,1
1898,23.3,17.3,96.0,88.0,0.1,7.9,6.0,2.8000000000000007,8448.0,8.315779112117335,224.85550916088314,64.77000000000001,0.0010416666666666667,1
1899,24.9,21.4,86.0,88.0,0.2,19.7,3.5,4.299999999999997,7568.0,7.464246967156525,355.07745633875436,60.739999999999995,0.002325581395348837,1
1900,25.2,20.7,86.0,83.0,5.6,30.0,4.5,4.5,7138.0,7.04570131280229,164.31676725154983,57.62,0.06511627906976744,1
1901,24.9,22.3,95.0,81.0,0.0,28.7,2.599999999999998,3.799999999999997,7695.0,7.594749309119621,267.86190471957747,62.3,0.0,1
1902,26.5,21.9,80.0,80.0,0.5,14.6,4.600000000000001,5.5,6400.0,6.302934804018121,76.4198926981712,55.85,0.00625,1
1903,25.9,12.5,79.0,38.0,10.4,9.8,13.399999999999999,2.099999999999998,3002.0,2.95647035650975,187.82971010998233,39.88,0.13164556962025317,0
1904,25.5,21.5,87.0,88.0,1.6,35.1,4.0,3.0,7656.0,7.568208778173191,414.7167708207615,60.720000000000006,0.01839080459770115,1
1905,25.3,23.2,92.0,85.0,0.3,20.5,2.1000000000000014,2.1999999999999993,7820.0,7.702915681639086,860.2615881230546,62.21,0.003260869565217391,1
1906,24.9,19.9,78.0,85.0,1.1,5.7,5.0,4.699999999999999,6630.0,6.5572149144496095,143.24803663575986,56.370000000000005,0.014102564102564105,1
1907,26.4,22.1,80.0,78.0,1.6,11.9,4.299999999999997,5.799999999999997,6240.0,6.138711264141662,689.9275324264136,54.92,0.02,1
1908,26.0,22.6,93.0,86.0,0.1,18.1,3.3999999999999986,2.8999999999999986,7998.0,7.906287069988138,297.80866340655706,62.97,0.001075268817204301,1
1909,26.6,18.8,76.0,81.0,0.3,15.3,7.800000000000001,3.1000000000000014,6156.0,6.08,234.69128658729537,54.61,0.003947368421052632,1
1910,27.5,20.4,76.0,77.0,1.5,13.0,7.100000000000001,3.1000000000000014,5852.0,5.735567970204842,180.27756377319946,53.05,0.019736842105263157,1
1911,25.9,23.3,91.0,88.0,1.5,31.8,2.599999999999998,1.5,8008.0,7.906012439530063,507.52339847538065,62.349999999999994,0.016483516483516484,1
1912,27.9,23.8,92.0,89.0,0.7,11.7,4.099999999999998,5.5,8188.0,8.086913580246913,581.4894668005604,63.29,0.0076086956521739125,1
1913,27.6,23.5,86.0,84.0,0.6,15.7,4.100000000000001,4.0,7224.0,7.127775037000493,277.3625785862253,59.419999999999995,0.0069767441860465115,1
1914,27.6,24.2,94.0,85.0,1.5,14.2,3.400000000000002,3.6000000000000014,7990.0,7.922657411998017,150.73154945133416,62.65,0.015957446808510637,1
1915,27.3,22.6,89.0,83.0,6.0,32.2,4.699999999999999,3.900000000000002,7387.0,7.297243900029636,510.7053945279999,58.7,0.06741573033707865,1
1916,23.4,19.3,91.0,88.0,0.1,33.4,4.099999999999998,3.0,8008.0,7.909135802469136,404.5491317503969,62.769999999999996,0.001098901098901099,1
1917,27.7,24.2,89.0,84.0,1.0,12.6,3.5,3.599999999999998,7476.0,7.403446226975639,674.4330952733562,60.5,0.011235955056179775,1
1918,26.5,24.2,94.0,88.0,1.0,14.5,2.3000000000000007,2.3999999999999986,8272.0,8.136927011607318,152.31546211727817,63.7,0.010638297872340425,1
1919,28.4,22.1,88.0,84.0,3.5,13.3,6.299999999999997,4.399999999999999,7392.0,7.332605892272592,765.8524662100398,59.35000000000001,0.03977272727272727,1
1920,27.4,22.3,87.0,89.0,0.6,25.1,5.099999999999998,2.599999999999998,7743.0,7.657238924050633,350.6993013965098,61.32,0.006896551724137931,1
1921,28.4,23.8,87.0,84.0,1.2,34.0,4.599999999999998,2.8999999999999986,7308.0,7.250719317392599,408.16663263917104,59.64,0.013793103448275862,1
1922,27.2,21.6,85.0,78.0,0.0,16.7,5.599999999999998,2.3999999999999986,6630.0,6.548148148148148,286.0594343838357,57.4,0.0,1
1923,29.0,22.3,89.0,88.0,3.2,12.7,6.699999999999999,4.199999999999999,7832.0,7.767529505107607,285.0964748992874,61.04,0.035955056179775284,1
1924,28.2,22.3,80.0,84.0,2.3,8.9,5.899999999999999,4.199999999999999,6720.0,6.633761105626851,238.66294224282075,56.510000000000005,0.028749999999999998,1
1925,29.1,23.8,87.0,83.0,3.3,15.4,5.300000000000001,4.400000000000002,7221.0,7.127628072253479,313.9426699255774,58.71,0.03793103448275862,1
1926,27.5,22.1,89.0,88.0,0.5,10.2,5.399999999999999,2.6000000000000014,7832.0,7.778329526268746,766.4985322882229,61.85,0.0056179775280898875,0
1927,29.2,23.2,89.0,83.0,3.6,11.3,6.0,3.6999999999999993,7387.0,7.303737393711687,168.0773631397161,59.42,0.040449438202247195,0
1928,27.8,20.4,87.0,88.0,0.6,14.6,7.400000000000002,3.1000000000000014,7656.0,7.576447303315191,305.6795707926848,61.02,0.006896551724137931,1
1929,26.3,24.7,88.0,89.0,0.2,9.9,1.6000000000000014,1.6000000000000014,7832.0,7.723865877712032,251.71412356083638,61.84,0.002272727272727273,1
1930,30.1,23.2,87.0,82.0,2.2,16.5,6.900000000000002,7.300000000000001,7134.0,7.052194543297746,406.20192023179806,58.74000000000001,0.025287356321839084,1
1931,29.8,22.9,81.0,82.0,2.4,18.6,6.900000000000002,6.600000000000001,6642.0,6.572983671449777,301.89402113986955,56.28,0.029629629629629627,1
1932,27.6,24.2,85.0,82.0,1.3,10.2,3.400000000000002,2.8000000000000007,6970.0,6.885310678652574,638.7487769068524,58.209999999999994,0.015294117647058824,1
1933,28.6,23.1,88.0,84.0,1.1,13.0,5.5,3.1000000000000014,7392.0,7.304347826086956,288.44410203711914,60.07000000000001,0.0125,1
1934,30.6,24.6,83.0,88.0,5.3,8.9,6.0,4.100000000000001,7304.0,7.235981771349317,656.3230911677571,58.010000000000005,0.06385542168674699,1
1935,26.9,22.2,89.0,80.0,2.8,15.1,4.699999999999999,1.5999999999999979,7120.0,7.034182967792926,155.43487382180356,58.76,0.031460674157303366,1
1936,28.8,23.1,89.0,88.0,1.6,15.8,5.699999999999999,4.0,7832.0,7.769070528717389,953.981131888886,61.52,0.017977528089887642,1
1937,30.6,23.7,83.0,81.0,1.2,11.1,6.900000000000002,4.800000000000001,6723.0,6.634757722293497,166.5833124895768,57.14,0.014457831325301203,0
1938,26.2,21.9,90.0,77.0,2.2,14.5,4.300000000000001,5.099999999999998,6930.0,6.859348708304465,152.31546211727817,58.44,0.024444444444444446,1
1939,25.2,20.9,79.0,79.0,3.1,26.5,4.300000000000001,4.199999999999999,6241.0,6.1706545382637925,205.91260281974002,54.37,0.039240506329113925,0
1940,27.5,21.6,82.0,88.0,6.6,18.8,5.899999999999999,3.8000000000000007,7216.0,7.14243294071068,86.7179335547152,57.220000000000006,0.08048780487804878,1
1941,31.0,24.4,76.0,82.0,2.7,12.9,6.600000000000001,4.899999999999999,6232.0,6.178249231684346,71.83313998427188,54.19,0.035526315789473684,1
1942,26.5,22.4,84.0,80.0,3.5,21.6,4.100000000000001,2.1999999999999993,6720.0,6.651489656537662,371.80640123591206,56.550000000000004,0.041666666666666664,1
1943,27.7,22.5,89.0,84.0,1.0,25.0,5.199999999999999,3.3000000000000007,7476.0,7.402713139914844,1100.0,60.5,0.011235955056179775,1
1944,27.9,25.0,89.0,88.0,1.0,18.4,2.8999999999999986,1.5,7832.0,7.76984126984127,557.6378753277077,61.7,0.011235955056179775,1
1945,30.4,23.7,81.0,83.0,3.3,15.3,6.699999999999999,5.899999999999999,6723.0,6.6769291885986695,78.23042886243178,56.309999999999995,0.04074074074074074,1
1946,29.2,23.0,82.0,85.0,6.0,37.5,6.199999999999999,4.800000000000001,6970.0,6.8914376112319555,673.609679265374,56.50000000000001,0.07317073170731707,1
1947,29.1,23.4,83.0,85.0,1.6,8.6,5.700000000000003,4.600000000000001,7055.0,6.974789915966387,146.6287829861518,58.220000000000006,0.01927710843373494,1
1948,28.8,24.4,87.0,84.0,1.6,7.9,4.400000000000002,3.400000000000002,7308.0,7.251438777535226,140.53469322555196,59.52,0.01839080459770115,1
1949,30.4,24.4,89.0,88.0,1.6,30.3,6.0,4.5,7832.0,7.769070528717389,1210.999587118014,61.52,0.017977528089887642,1
1950,29.2,22.1,89.0,87.0,2.6,23.7,7.099999999999998,5.099999999999998,7743.0,7.665577665577666,1071.0182071281515,60.92,0.029213483146067417,1
1951,28.0,25.5,85.0,84.0,0.7,14.8,2.5,2.1000000000000014,7140.0,7.082630691399663,269.2953768633988,58.99,0.008235294117647058,1
1952,28.7,25.4,87.0,88.0,0.3,20.7,3.3000000000000007,3.3000000000000007,7656.0,7.603535604330123,363.9780213144744,61.11,0.0034482758620689655,1
1953,28.4,25.4,89.0,88.0,0.4,12.1,3.0,2.8999999999999986,7832.0,7.766759222530742,660.9160309751912,61.88,0.0044943820224719105,1
1954,31.3,25.5,82.0,80.0,4.1,29.0,5.800000000000001,4.900000000000002,6560.0,6.4790123456790125,376.9615364994153,55.57000000000001,0.049999999999999996,1
1955,31.2,26.1,84.0,89.0,1.6,16.7,5.099999999999998,2.8000000000000007,7476.0,7.414459982148171,531.2532352842663,59.82,0.01904761904761905,1
1956,32.8,26.0,79.0,78.0,9.2,16.4,6.799999999999997,4.799999999999997,6162.0,6.108852979081987,890.9320961779297,52.24,0.11645569620253164,1
1957,33.0,26.2,77.0,70.0,6.1,21.3,6.800000000000001,5.899999999999999,5390.0,5.3413933207808935,369.21538429485844,49.97,0.07922077922077922,1
1958,30.9,25.8,84.0,85.0,3.1,9.8,5.099999999999998,6.199999999999999,7140.0,7.079821517104611,688.7089370699352,58.17,0.036904761904761905,1
1959,33.3,24.3,82.0,83.0,2.2,24.4,8.999999999999996,6.299999999999997,6806.0,6.742619377848227,1086.7198351001052,57.040000000000006,0.02682926829268293,1
1960,33.1,25.0,80.0,77.0,7.6,20.7,8.100000000000001,5.100000000000001,6160.0,6.1183949145808505,1000.9395586148047,52.81999999999999,0.095,1
1961,31.2,25.4,81.0,78.0,3.2,15.3,5.800000000000001,4.5,6318.0,6.265370884569616,860.5347174867496,54.839999999999996,0.03950617283950617,1
1962,31.4,25.6,86.0,82.0,1.0,21.6,5.799999999999997,3.3999999999999986,7052.0,6.987020707420985,1022.4676033987581,58.7,0.011627906976744186,1
1963,29.6,25.4,87.0,82.0,2.3,15.5,4.200000000000003,4.200000000000003,7134.0,7.07457358191194,196.85019685029528,58.71000000000001,0.026436781609195402,1
1964,33.4,25.4,67.0,77.0,9.4,30.2,8.0,5.0,5159.0,5.114503816793893,1208.9995864349996,47.08,0.14029850746268657,1
1965,33.2,26.0,74.0,86.0,3.5,40.0,7.200000000000003,5.200000000000003,6364.0,6.324157805823313,1391.402170474087,54.35000000000001,0.0472972972972973,1
1966,28.5,23.4,61.0,87.0,1.6,19.4,5.100000000000001,4.5,5307.0,5.267493796526055,88.09086218218097,50.02,0.02622950819672131,0
1967,32.8,25.8,79.0,86.0,2.1,20.0,6.9999999999999964,4.699999999999996,6794.0,6.7360697997223875,1073.3126291998992,56.77,0.026582278481012658,1
